Account_Age,Friends_Followers_Ratio,Account_Reputation,Account_verification,Followers_count,Friend_count,List_count,Tweets_count,Retweet_count,Reply_count,Favorite_count,Char_Num_Per_Tweet,Label,Text
41,0,0,0,0,4,0,31,0,0,0,67,non spam,وزاره الخارجيه تقديم طلب زياره لعاءلتي اراها سنه كورونا والعالقين الكويت وحتي ا…
434,0,0,0,0,31,0,55,0,0,0,77,non spam,هديه جوالات ايفون مقدمه الذهبي عبدالعزيز بغلف بمناسبه فوز النصر العالمي شارك الهاشتاق شكرا…
3688,0,0,0,0,40,0,2534,0,0,0,73,spam,اكواد  كوبونات كود خصم ماكس فاشون     كوبون موقع قسيمه شراء متجر مكس فاشن فشن سيتي ستي ماكس الد…
287,0,0,0,0,11,0,8,0,0,0,66,non spam,يجلخ ويبعصها نايمه مفلل مقاطع حصريه بالرابط ثبت التطبيق تلقا المقاطع سكس سالب م…
140,0,0,0,0,136,0,113,0,0,0,76,spam,سحب علي ايفون برو استبدل قيمته والتحويل فوري الشروط متابعه ريتويت ولايك اكتب يسمح بالتكرار
48,0,0,0,0,3,0,305,0,0,0,53,spam,بليز بنات ارجوكم امانه بليز تعالو خاص معصيتي راحتي عمه سكس كتابي
379,0,0,0,0,83,0,39,0,0,0,32,non spam,شرفتي مصر شاء الله البطوله الجايه ليكي
134,0,0,0,0,9,0,6,0,0,0,76,non spam,انا سالب مربرب مشعر ممحون مشعر موجب سالب مربرب معصيتيي ر حتي نياكه ومص ولحس سكس محنه اعرض سناب
2,0,0,0,0,5,0,8,0,0,0,63,spam,جديد جديد احلي بنات مغربيات صغار العمر الي سنه اجواء رومنسيه رقص وناسه فل سكس …
182,0,0,0,0,12,0,18,0,0,0,74,non spam,بمناسبه تاهل النصر لنصف النهاءي اسيا سحب مبلغ ريال كاش رتويت للتغريده ومتابعه السحب ساعه
337,0,0,0,0,91,0,30,0,0,0,64,spam,احح يتبادلون ولد عمه قسم الرابظ فل مقاظع الخقو ثبت التظبيق الرابط الرابظ بديل
68,0,0,0,0,162,0,136,0,0,0,66,non spam,المسابقه الثانيه سحب علي نسخه قيمتها كاش الشروط • فولو فولو ل •رتويت السحب الرتويت …
740,0,0,0,0,21,0,2,0,0,0,5,non spam,الخير
5,0,0,0,0,8,0,32,0,0,0,29,non spam,الفيلم كامل ↙ رابط الفيديو سكس كتابي
63,0,0,0,0,143,0,57,0,0,0,16,non spam,عاجل حاكم عربي مريض
31,0,0,0,0,1,0,34,0,0,0,54,spam,الملك حياكم الله قناه شحن ببجي جديده وابشروا بالعروض اللي تعجبكم
2,0,0,0,0,6,0,2,0,0,0,7,non spam,تحيا مصر
127,0,0,0,0,36,0,24,0,0,0,84,non spam,رجال النصر دفعوا مهر اسيا علي ارض الواقع بتعاقدات ممتازه واعداد جيد واستقرار اداري وفني فاستحقوا الف…
6,0,0,0,0,4,0,59,0,0,2,53,spam,النصر الاهلي خميس سناب وليد عبدالله مابقي القليل ونرفع كاس اسيا
795,0,0,0,0,10,0,247,0,0,0,48,non spam,خلي الكويت بكبرها تبكي علي القبر رحل الاحمد الجابر الصباح
2,0,0,0,0,15,0,11,0,0,0,56,non spam,مسابقه قويه علي الي تسويه تابع ريتويت لهذه التغريده السحب ساعه موثق
275,0,0,0,0,1,0,10,1,0,0,64,non spam,السلام عليكم ورحمه الله وبركاته الخير استاذه سءالي المعلم المعلمه حضور يو في…
6,0,0,0,0,1,0,31,0,0,0,26,non spam,النصر بمنجاهماخلاواحدالامات
15,0,0,0,0,1,0,34,0,0,0,95,spam,اصاله تحترم حداد الكويت صحيح احنا مالنا دخل بفنانه نوال ولكن الحره ذابحتني كفايه ظلم كفايه مجامله كفايه خبث كفايه د…
1,0,0,0,0,19,0,29,0,0,0,71,spam,يانصر جمهورك معاك النصر حال فوز العالمي والتاهل مسابقه سحب علي جوال • الشروط متابعه رتو…
153,0,0,0,0,43,0,60,0,0,0,83,non spam,هديه بسيطه جدا خالد حسابه تقفل وهذا حسابه الجديد • فولو لخالد ورتويت للمثبته واذا رجعت برا بسحب الفاءز …
108,0,0,0,0,39,0,50,0,0,0,90,non spam,اعزاءي المتابعين المحترمين اتوقف التغريد واعاده التغريد حتي اشعار اخر الي اللقاء السعوديه ايران الخليج ال…
6,0,0,0,0,29,0,4,0,0,0,58,spam,مشتهيه افصخي كلوتك وتعالي سناب ممحونه محرومه مطلقه متزوجه متحرره سكس…
109,0,0,0,0,7,0,722,0,0,0,60,non spam,واعدوا لهم استطعتم قوه داءما الي الامام يا خبر اجناد الارض وما النصر الله
2103,0,0,0,0,144,0,130,0,0,0,80,non spam,هديه جوالات ايفون مقدمه الذهبي بمناسبه فوز العالمي النصر شارك الهاشتاق شكرا وزير الرياضه السحب…
119,0,0,0,0,79,0,23,0,0,0,66,non spam,المسابقه الثانيه سحب علي نسخه قيمتها كاش الشروط • فولو فولو ل •رتويت السحب الرتويت …
562,0,0,0,0,74,0,1,0,0,0,17,non spam,حساب ببجي للبيع ببجي
185,0,0,0,0,22,0,30,0,0,0,95,non spam,العاشق للنصر والمحب لكره القدم خالد فهد يدعم بصمت ويعطي بسخاء للنصر شكرا القلب لماقدمت وتقدم لرياضه الوطن النصر ال…
252,0,0,0,0,19,0,100,2,6,3,97,non spam,عندي سءال بس انا ابي اعرف داخل تويتر موقع سكس وش كميه الدعايات للمنتجات السكسيه وينا يا ناس استحوا علي دمكم ناصر القصبي
435,0,0,0,0,88,0,175,0,0,0,84,non spam,فوز بيرسبوليس الكل يجاوب دوري ابطال اسيا النصر بيرسبوليس اسيا شكرا وزير الرياضه بيرسبوليس باختاكور
177,0,0,0,0,72,0,76,0,0,0,92,non spam,حمله اعلاميه شرسه علي الاسلام وعلي اردوغان خرجت الصمت الي العلن فاسقطت ورقه التوت الاعلام العربي المتصهين شكر…
4,0,0,0,0,7,0,11,0,0,0,42,spam,كلب حراسه للطواغيت جعلتوه شهيدا تبا الي ساءر الابد
3060,0,0,0,0,17,0,32,0,0,0,27,non spam,مبرووك يا ميار بنت مصر ربنا ينصرك
37,0,0,0,0,5,0,208,0,0,0,56,non spam,النصر حقق دوري والهلال حقق اسيا موسم تكذبون الكذبه وتصدقون وربي عيب
4,0,0,0,0,11,0,84,0,0,1,49,non spam,طفلتي الدلوعه تعالي خاص ادلعك والعب معك دادك سكس كتابي دادي
27,0,0,0,0,26,0,8,0,0,0,30,non spam,امك مصر فوق الجميع غصب اهلك يا ارهابي
23,0,0,0,0,17,0,16,0,0,0,23,spam,ارسلي نقطه بالخاص افلام سكس
616,0,0,0,0,8,0,203,0,0,0,75,non spam,بمناسبه فوز العالمي النصر سحب علي جوالين ايفون الشروط متابعه الحساب رتويت للتغريده ولايك…
69,0,0,0,0,20,0,78,0,0,0,66,non spam,مشتهيه ومولعه تعالي طلعي نجلخ سوا عندي بكل سريه وامان سناب الخاص مفتوح محارم سكس
10,0,0,0,0,12,0,115,0,0,0,93,non spam,رغم محاولات امتصاص حراك الشارع جمعه الغضب الثانيه يتصدر مواقع التواصل مصر للمطالبه بالخروج تظاهرات حاشده السي…
123,0,0,0,0,47,0,9,0,0,1,51,spam,احسد شعب الكويت علي هالقانوني العظيم وااقف لكل ثغره بالمرصاد
3132,0,0,0,0,32,1,4872,0,0,0,51,non spam,النصر اقوي انا شفت المباراه نكبهم الكرت الاحمر الاوزبكي اقوي
2668,0,0,0,0,6,0,2526,0,0,0,66,non spam,اكواد كوبونات  كود خصم ستايلي استايلي   كوبون ريفا فاشون   قسيمه شراء تطبيق اجمل   كود…
29,0,0,0,0,83,0,37,0,0,0,66,spam,سحب علي نسخه قيمتها كاش الشروط • فولو فولو ل •رتويت السحب الرتويت ساعه وبختار الفاء…
14,0,0,0,0,76,0,85,0,0,0,38,non spam,النصر ممثل الوطن بالتوفيق للعالمي عالمي اسيا
3385,0,0,0,0,1,0,683,0,0,0,59,non spam,رسول الله  اقتني كلبا كلب صيد ماشيه فانه ينقص اجره قيراطان رياض الصالحين
176,0,0,0,0,18,0,172,0,0,1,77,non spam,جاءت السعوديه والامارات والكويت وعلي راسهم اسراءيل بالسيسي مطلب اسراءيل الرءيسي يقمع السي…
84,0,0,0,0,13,0,15,0,0,0,80,non spam,هديه جوالات ايفون مقدمه الذهبي بمناسبه فوز العالمي النصر شارك الهاشتاق شكرا وزير الرياضه السحب…
993,0,0,0,0,634,0,290,0,0,0,80,non spam,هديه جوالات ايفون مقدمه الذهبي بمناسبه فوز العالمي النصر شارك الهاشتاق شكرا وزير الرياضه السحب…
24,0,0,0,0,18,0,148,0,0,0,67,non spam,شبكه الاخوان شعب مصر المتحضر اللذي يفهم دينه الوسطي اللذي يءمن فضل لمسلم علي اخيه…
528,0,0,0,0,49,0,87,0,0,0,76,spam,الجانب الايجابي الموضوع زمان كنا نتمني يغنيلهم عشان نهايتهم تقرب التطبيع خيانه عار يا جسمي
177,0,0,0,0,8,0,1,0,0,0,77,non spam,ممكن اعرف اقامه والخروج والعوده خلصوا وانا مصر الكرونا ينفع اسافر المملكه العربيه السعوديه
39,0,0,0,0,10,0,15,0,0,0,48,non spam,تكن تبلغ العمر تءن بسعاده وصلت الي القمه لاول مره سكس اطفال
175,0,0,0,0,100,0,57,0,0,0,89,non spam,الهلال ابعد لظروف صحيه متصدر مجوعته ومحقق اخر نسخه اسيا ومشرف السعوديه وانت خرجت مهان ووضيع زي سنه علي جده بس
84,0,0,0,0,13,0,56,0,0,0,80,non spam,هديه جوالات ايفون مقدمه الذهبي بمناسبه فوز العالمي النصر شارك الهاشتاق شكرا وزير الرياضه السحب…
130,0,0,0,0,19,0,12,0,0,0,66,non spam,المسابقه الثانيه سحب علي نسخه قيمتها كاش الشروط • فولو فولو ل •رتويت السحب الرتويت …
6,0,0,0,0,26,0,24,0,0,0,38,non spam,احدث تغريدات الهيءات الصحيه مصر فيروس كورونا
212,0,0,0,0,5,0,8,0,0,0,81,non spam,يشعر بمراره وجعك تجرع الالم والفقد اهل عمان يجددون عزاءهم جديد اللهم تغمد قادتنا وارحمهم واسكنهم…
167,0,0,0,0,17,0,25,0,0,0,25,non spam,الخير حبايبي منو فاضي للدردشه
51,0,0,0,0,9,0,16,0,0,0,77,non spam,هديه جوالات ايفون مقدمه الذهبي عبدالعزيز بغلف بمناسبه فوز النصر العالمي شارك الهاشتاق شكرا…
18,0.001164144,0.001162791,0,1,859,0,93,0,0,0,80,non spam,لمن يسال بعثه الاهلي العويس ستغادر الي جده موعد مغادره لاعبي الهلال المصابين بكورونا الي الرياض
121,0.001560062,0.001557632,0,1,641,0,69,0,0,0,75,non spam,تحصل الشباب الاتحاد الاهلي يداغشون الهلال وبينهم البطولات النصر فقط وقريب الهلال بيدحدر
155,0.002890173,0.002881844,0,1,346,0,79,0,0,0,61,non spam,سحب علي نسخه قيمتها كاش الشروط • فولو فولو ل •رتويت السحب الرتويت ساعه وبختار…
2403,0.002923977,0.002915452,0,1,342,0,459,0,0,0,80,spam,هديه جوالات ايفون مقدمه الذهبي بمناسبه فوز العالمي النصر شارك الهاشتاق شكرا وزير الرياضه السحب…
72,0.003546099,0.003533569,0,1,282,0,373,0,0,0,69,spam,فوز النصر حياه وفرح وسعاده وسلطنه تصنع يومك واسبوعك فاللهم ادم افراحنا وانصر نصرنا
685,0.003703704,0.003690037,0,1,270,0,3040,0,0,0,80,non spam,هديه جوالات ايفون مقدمه الذهبي بمناسبه فوز العالمي النصر شارك الهاشتاق شكرا وزير الرياضه السحب…
464,0.004545455,0.004524887,0,1,220,0,249,0,0,0,80,non spam,هديه جوالات ايفون مقدمه الذهبي بمناسبه فوز العالمي النصر شارك الهاشتاق شكرا وزير الرياضه السحب…
1758,0.004716981,0.004694836,0,1,212,0,443,0,0,0,30,spam,يمارس الاطفال ممارسه الحب سكس اطفال
1444,0.004761905,0.004739336,0,1,210,0,104,0,0,0,80,non spam,هديه جوالات ايفون مقدمه الذهبي بمناسبه فوز العالمي النصر شارك الهاشتاق شكرا وزير الرياضه السحب…
1191,0.004784689,0.004761905,0,1,209,0,98,0,0,0,65,non spam,سحب علي نسخه قيمتها كاش الشروط • فولو فولو ل •رتويت السحب الرتويت ساعه وبختار الفا…
1930,0.004968944,0.004944376,0,4,805,0,66,0,0,0,80,non spam,هديه جوالات ايفون مقدمه الذهبي بمناسبه فوز العالمي النصر شارك الهاشتاق شكرا وزير الرياضه السحب…
33,0.005154639,0.005128205,0,1,194,0,63,0,0,0,88,non spam,جمهور النصر مبروك الانتصار والتاهل لنصف النهاءي باذن الله تكمل فرحتنا المباراه القادمه بالتاهل لنهاءي ا…
